Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source
"May 13, 2022","May 13, 2022",Bike Ride,163,6.01324948224,1260,3.49229251173149,1.73822998687664,17.1807128064,34.5178538496,,206,b'',Map My Fitness MapMyRun Android
"May 13, 2022","May 13, 2022",Run,365,5.00518858752,1424,4.74175191879424,2.29838990296667,12.6535476672,26.105169024,,4151,b'',Map My Fitness MapMyRun Android
"May 13, 2022","May 13, 2022",Bike Ride,187,6.18660801792,1165,3.13849618229539,1.81608158355206,19.117397376,33.038222976,,165,b'',Map My Fitness MapMyRun Android
"May 12, 2022","May 12, 2022",Bike Ride,192,6.37129633536,1178,3.08152887139108,1.71026206951404,19.4708093184,35.0824117248,,89,b'',Map My Fitness MapMyRun Android
"May 12, 2022","May 12, 2022",Bike Ride,144,4.76930703744,894,3.12414250775471,1.79860862562634,19.2052675584,33.3591261696,,25,b'',Map My Fitness MapMyRun Android
"May 11, 2022","May 11, 2022",Bike Ride,211,6.98569559424,1335,3.18508038057743,1.63485246162412,18.8378543232,36.7006071168,,211,b'',Map My Fitness MapMyRun Android
"May 11, 2022","May 11, 2022",Run,368,4.99662687744,1447,4.82659394138233,2.09961947228187,12.4311363264,28.5766386048,,4145,b'',Map My Fitness MapMyRun Android
"May 11, 2022","May 11, 2022",Bike Ride,42,1.39999248576,268,3.19049252366181,1.65815388133302,18.8058283776,36.1848123648,,6,b'',Map My Fitness MapMyRun Android
"May 11, 2022","May 11, 2022",Bike Ride,182,6.02728296192,1123,3.10532117434184,1.69070130438241,19.3216231296,35.4881273472,,93,b'',Map My Fitness MapMyRun Android
"May 11, 2022","May 11, 2022",Bike Ride,170,5.62568726016,1069,3.16701712001909,1.81199296110713,18.945197568,33.1127356032,,36,b'',Map My Fitness MapMyRun Android
"May 10, 2022","May 10, 2022",Bike Ride,93,3.09124404864,564,2.98437127177285,1.82718548675734,20.10472992,32.8373768448,,,b'',Map My Fitness MapMyRun Android
"May 10, 2022","May 10, 2022",Bike Ride,183,6.07018807296,1053,2.89117802036109,2.08227700230653,20.7528127488,28.8146605824,,81,b'',Map My Fitness MapMyRun Android
"May 10, 2022","May 10, 2022",Bike Ride,172,5.71218950016,985,2.86765912073491,1.68254891434025,20.9229204096,35.6601662208,,,b'',Map My Fitness MapMyRun Android
"May 9, 2022","May 9, 2022",Bike Ride,138,5.55238164096,1187,3.56303562196771,1.60390196253877,16.8395318784,37.4087184768,,191,b'',Map My Fitness MapMyRun Android
"May 9, 2022","May 9, 2022",Run,368,5.00124569472,1448,4.82546304581246,2.60744750656168,12.4340331456,23.0110442496,,4198,b'',Map My Fitness MapMyRun Android
"May 9, 2022","May 9, 2022",Bike Ride,186,6.16686136704,1195,3.22963269506084,2.14451354092102,18.5779452672,27.97844544,,128,b'',Map My Fitness MapMyRun Android
"May 8, 2022","May 8, 2022",Walk,102,1.314164560896,594,7.53331792332777,3.58839999403484,7.96462736256,16.7206013568,,1493,b'',Map My Fitness MapMyRun Android
"May 8, 2022","May 8, 2022",Bike Ride,517,23.579303616,5170,3.65433990495506,1.55541636840849,16.4188493568,38.5748491392,,628,b'',Map My Fitness MapMyRun Android
"May 7, 2022","May 7, 2022",Bike Ride,192,6.34388920704,1284,3.37332478326573,1.10210744253559,17.7866308224,54.4412107008,,135,b'',Map My Fitness MapMyRun Android
"May 7, 2022","May 7, 2022",Run,373,5.01204439296,1473,4.89820075757576,2.25811262228585,12.24939310848,26.5709131776,,4259,b'',Map My Fitness MapMyRun Android
"May 7, 2022","May 7, 2022",Bike Ride,173,5.74757897472,1101,3.19264246798696,1.73865873299928,18.7932754944,34.5093243264,,130,b'',Map My Fitness MapMyRun Android
"May 6, 2022","May 6, 2022",Bike Ride,104,3.44362601088,633,3.06363338105464,1.71558722063151,19.5845899392,34.973459136,,395,b'',Map My Fitness MapMyRun Android
"May 6, 2022","May 6, 2022",Bike Ride,88,2.92387227264,512,2.89299863795435,1.98505105185715,20.7397770624,30.225894336,,,b'',Map My Fitness MapMyRun Android
"May 5, 2022","May 5, 2022",Bike Ride,187,6.17679101952,1216,3.28110087091386,0.841069404676688,18.2864930688,71.3375524224,,267,b'',Map My Fitness MapMyRun Android
"May 5, 2022","May 5, 2022",Run,293,4.0051744128,1147,4.77299446233994,1.84951756740635,12.57071473152,32.4408344832,,3241,b'',Map My Fitness MapMyRun Android
"May 5, 2022","May 5, 2022",Bike Ride,181,6.01357135104,1101,3.0514296508391,1.59121356279329,19.662964992,37.7070908544,,115,b'',Map My Fitness MapMyRun Android
"May 5, 2022","May 5, 2022",Bike Ride,180,5.98196383488,1069,2.97839989461545,1.93100418555635,20.1451244544,31.0719264768,,90,b'',Map My Fitness MapMyRun Android
"May 5, 2022","May 5, 2022",Bike Ride,109,3.595274496,697,3.23109913107452,1.90125914658395,18.5695766784,31.5579483648,,2,b'',Map My Fitness MapMyRun Android
"May 4, 2022","May 4, 2022",Bike Ride,178,5.88807470592,1116,3.15892686709616,2.1305389028076,18.9937997568,28.161910656,,72,b'',Map My Fitness MapMyRun Android
"May 4, 2022","May 4, 2022",Bike Ride,182,6.04575823104,1108,2.96112577547125,2.29961400421538,20.2626065664,26.0913286656,,,b'',Map My Fitness MapMyRun Android
"May 3, 2022","May 3, 2022",Bike Ride,107,3.93426671616,820,3.47375079535513,2.39887183846337,17.2724454144,25.0117807104,,66,b'',Map My Fitness MapMyRun Android
"May 3, 2022","May 3, 2022",Run,292,4.00980932352,1140,4.73838408693231,2.66956598464965,12.66254390016,22.4756155008,,3282,b'',Map My Fitness MapMyRun Android
"May 3, 2022","May 3, 2022",Bike Ride,182,6.0273151488,1160,3.2076237274318,2.09325663127336,18.705405312,28.6633822464,,94,b'',Map My Fitness MapMyRun Android
"May 2, 2022","May 2, 2022",Bike Ride,81,2.66771298816,525,3.27996376163207,1.78979136840849,18.2929304448,33.523440192,,308,b'',Map My Fitness MapMyRun Android
"May 2, 2022","May 2, 2022",Bike Ride,96,3.18749891328,639,3.16083447665633,2.14735320726955,18.9823734144,27.941430528,,,b'',Map My Fitness MapMyRun Android
"May 1, 2022","May 1, 2022",Bike Ride,149,5.97483444096,1275,3.55657957528036,1.46396917004693,16.8701094144,40.9845199104,,107,b'',Map My Fitness MapMyRun Android
"May 1, 2022","May 1, 2022",Run,294,4.0083931008,1154,4.79827184244015,2.69665155491927,12.50449022592,22.2498245376,,3308,b'',Map My Fitness MapMyRun Android
"May 1, 2022","May 1, 2022",Bike Ride,177,5.84154857088,1157,3.30106552732045,2.09782370953631,18.175931136,28.6011006336,,230,b'',Map My Fitness MapMyRun Android
"April 30, 2022","April 30, 2022",Bike Ride,516,17.0656447104,3365,3.2863328163525,1.588995267637,18.2573639424,37.7597164032,,433,b'',Map My Fitness MapMyRun Android
"April 29, 2022","April 29, 2022",Run,295,4.008473568,1156,4.80648015588961,2.57422900262467,12.48315032448,23.3079682176,,3280,b'',Map My Fitness MapMyRun Android
"April 28, 2022","April 28, 2022",Bike Ride,98,4.91134773888,1121,3.80411521713195,2.17494830191681,15.772375872,27.5868920448,,340,b'',Map My Fitness MapMyRun Android
"April 28, 2022","April 28, 2022",Bike Ride,121,5.17225458816,1384,4.45969910721387,1.97127525252525,13.45382615808,30.4372012032,,326,b'',Map My Fitness MapMyRun Android
"April 27, 2022","April 27, 2022",Walk,147,2.16836573184,1092,8.39341992762268,3.84959958840372,7.14844855296,15.58602993024,,2333,b'',Map My Fitness MapMyRun Android
"April 27, 2022","April 27, 2022",Bike Ride,150,6.0767220096,1301,3.56826135369442,2.04168282231766,16.8149089152,29.387426112,,193,b'',Map My Fitness MapMyRun Android
"April 27, 2022","April 27, 2022",Bike Ride,186,6.1475331456,1216,3.29671592897479,2.12140474628171,18.1999103616,28.2830942592,,19,b'',Map My Fitness MapMyRun Android
"April 25, 2022","April 25, 2022",Walk,105,1.558298827008,788,8.42796816591108,3.55606383719081,7.11912630528,16.8725234304,,1632,b'',Map My Fitness MapMyRun Android
"April 23, 2022","April 23, 2022",Run,300,3.99917155968,1200,5.00104390360296,2.51273810944086,11.9974985856,23.8783197312,,3354,b'',Map My Fitness MapMyRun Android
"April 22, 2022","April 22, 2022",Bike Ride,170,7.38204483456,1603,3.61913922691482,2.14579977928895,16.5784962816,27.9617082624,,94,b'',Map My Fitness MapMyRun Android
"April 19, 2022","April 19, 2022",Run,290,4.01999647104,1125,4.66418615286726,1.89923347649726,12.86398548864,31.5915836544,,3194,b'',Map My Fitness MapMyRun Android
"April 16, 2022","April 16, 2022",Run,289,4.0203022464,1116,4.62652484490575,2.11986374572497,12.96868940928,28.3036938624,,3261,b'',Map My Fitness MapMyRun Android
"April 14, 2022","April 14, 2022",Bike Ride,542,17.9543244672,3347,3.10696780800127,1.44090387139108,19.3114842624,41.6406494592,,345,b'',Map My Fitness MapMyRun Android
"April 13, 2022","April 13, 2022",Bike Ride,404,13.42226692224,2347,2.91431166984809,1.46680883639545,20.5880159232,40.9051792512,,275,b'',Map My Fitness MapMyRun Android
"April 11, 2022","April 11, 2022",Run,288,4.00478817024,1111,4.62363546886185,2.17509121729102,12.97680050304,27.5851217664,,3183,b'',Map My Fitness MapMyRun Android
"April 9, 2022","April 9, 2022",Bike Ride,96,3.18123856512,598,3.13295976497256,2.23082821323471,19.1511936,26.8958397312,,1056,b'',Map My Fitness MapMyRun Android
"April 9, 2022","April 9, 2022",Bike Ride,110,3.6529694784,737,3.36256263421618,2.19192416288873,17.8434406656,27.3731711616,,54,b'',Map My Fitness MapMyRun Android
"April 8, 2022","April 8, 2022",Run,296,4.07080346112,1153,4.72060665712241,1.95621942853734,12.71022876288,30.6713607552,,3303,b'',Map My Fitness MapMyRun Android
"April 4, 2022","April 4, 2022",Run,290,4.01650419456,1121,4.65164688220791,2.2814264694186,12.8986507584,26.2994168448,,3189,b'',Map My Fitness MapMyRun Android
"April 1, 2022","April 1, 2022",Run,292,4.00810341888,1141,4.74456673029508,2.50498339696174,12.64604812416,23.9521886208,,3075,b'',Map My Fitness MapMyRun Android
"March 30, 2022","March 30, 2022",Walk,146,2.11408255872,1044,8.23055853813728,3.15186809035234,7.289925984,19.0362864384,,2324,b'',Map My Fitness MapMyRun Android
"March 28, 2022","March 28, 2022",Bike Ride,149,5.22045444096,1078,3.44158862244492,1.85479300882844,17.4338626176,32.348619072,,,b'',Map My Fitness MapMyRun Android
"March 28, 2022","March 28, 2022",Bike Ride,149,4.93539133824,936,3.16084069036825,2.1769180485962,18.9823734144,27.5619472128,,,b'',Map My Fitness MapMyRun Android
"March 27, 2022","March 27, 2022",Run,289,4.00679985024,1122,4.66706310148731,2.63176176131393,12.85603532928,22.7984499072,,3029,b'',Map My Fitness MapMyRun Android
"March 22, 2022","March 22, 2022",Run,287,4.00097402496,1106,4.60720641453909,1.83159722222222,13.02308523648,32.75819712,,2991,b'',Map My Fitness MapMyRun Android
"March 18, 2022","March 18, 2022",Run,293,4.04333195904,1136,4.68261602242901,2.32057906824147,12.8133555264,25.855720704,,3066,b'',Map My Fitness MapMyRun Android
"March 15, 2022","March 15, 2022",Run,297,3.98758428288,1175,4.91107556867892,2.32812872822715,12.21727060224,25.7717129472,,3154,b'',Map My Fitness MapMyRun Android
"March 10, 2022","March 10, 2022",Run,303,4.05229600512,1205,4.95603798814921,2.8847095462499,12.1064511744,20.7993227904,,3232,b'',Map My Fitness MapMyRun Android
"March 7, 2022","March 7, 2022",Walk,77,0,1175,0,0,0,0,,,b'',Map My Fitness MapMyRun Android
"March 6, 2022","March 6, 2022",Run,289,4.00914949248,1122,4.66433528195339,2.35637626262626,12.8635670592,25.4628798336,,3030,b'',Map My Fitness MapMyRun Android
"March 2, 2022","March 2, 2022",Run,294,4.0391315712,1148,4.7369922154617,1.68597266960948,12.6662614848,35.5877457408,,3094,b'',Map My Fitness MapMyRun Android
"Feb. 27, 2022","Feb. 27, 2022",Run,288,4.0055767488,1112,4.62688524019725,1.98971754951086,12.967691616,30.1550832,,3005,b'',Map My Fitness MapMyRun Android
"Feb. 25, 2022","Feb. 25, 2022",Walk,75,1.113530863104,565,8.45661337787322,3.58254046369204,7.09506661248,16.7477992704,,1240,b'',Map My Fitness MapMyRun Android
"Feb. 23, 2022","Feb. 23, 2022",Run,288,4.02282891648,1105,4.57803303706355,1.75527419867971,13.10606301312,34.1827884288,,2990,b'',Map My Fitness MapMyRun Android
"Feb. 20, 2022","Feb. 20, 2022",Run,287,4.00522269312,1105,4.59817167740396,1.95491454903364,13.04867380608,30.6919603584,,2989,b'',Map My Fitness MapMyRun Android
"Feb. 17, 2022","Feb. 17, 2022",Run,289,4.00889199744,1118,4.64799943330947,1.54615793764416,12.9087896256,38.8057900032,,3020,b'',Map My Fitness MapMyRun Android
"Feb. 14, 2022","Feb. 14, 2022",Walk,143,2.04647401728,1002,8.16034359341446,3.75860599101249,7.35262602624,15.96335672448,,2240,b'',Map My Fitness MapMyRun Android
"Feb. 13, 2022","Feb. 13, 2022",Run,298,4.01228771328,1175,4.88083343275272,2.27219910721387,12.292974144,26.406116352,,3157,b'',Map My Fitness MapMyRun Android
"Feb. 9, 2022","Feb. 9, 2022",Run,291,4.0073470272,1134,4.71634405074366,1.84854201463453,12.72171947904,32.4578935296,,3058,b'',Map My Fitness MapMyRun Android
"Feb. 6, 2022","Feb. 6, 2022",Run,290,4.00931042688,1128,4.68908449654021,2.53019242623081,12.79568492928,23.71368384,,3044,b'',Map My Fitness MapMyRun Android
"Feb. 3, 2022","Feb. 3, 2022",Walk,393,5.71931889408,2840,8.27604290940905,3.35045832339139,7.24983722496,17.90797536,,6303,b'',Map My Fitness MapMyRun Android
"Jan. 31, 2022","Jan. 31, 2022",Run,292,4.01003463168,1138,4.72979052334367,2.38430689771733,12.68554142592,25.164507456,,3068,b'',Map My Fitness MapMyRun Android
"Jan. 30, 2022","Jan. 30, 2022",Walk,180,2.40040094976,1113,7.72786924361728,3.3312144575678,7.7641191936,18.0114561792,,2562,b'',Map My Fitness MapMyRun Android
"Jan. 26, 2022","Jan. 26, 2022",Run,293,3.9955183488,1146,4.78035771096795,2.22219115366261,12.5513543232,27.0002861568,,3086,b'',Map My Fitness MapMyRun Android
"Jan. 24, 2022","Jan. 24, 2022",Walk,158,2.31105017088,1148,8.27902549113179,3.28577979599141,7.24721399424,18.2605826304,,2547,b'',Map My Fitness MapMyRun Android
"Jan. 23, 2022","Jan. 23, 2022",Winter Sport / Activity,31,1.6501408704,205,2.07053308677324,1.44435248150799,28.9780089984,41.541192,,,b'',Map My Fitness MapMyRun Android
"Jan. 23, 2022","Jan. 23, 2022",Winter Sport / Activity,32,1.6338060288,207,2.11163057742782,1.53682494233675,28.4140948608,39.0415588992,,,b'',Map My Fitness MapMyRun Android
"Jan. 23, 2022","Jan. 23, 2022",Winter Sport / Activity,34,1.598139747072,220,2.29433234908136,1.51421945836316,26.1513571968,39.6243023616,,,b'',Map My Fitness MapMyRun Android
"Jan. 23, 2022","Jan. 23, 2022",Winter Sport / Activity,35,1.61507326464,227,2.34251347132745,1.69963040841486,25.613514432,35.301765312,,,b'',Map My Fitness MapMyRun Android
"Jan. 23, 2022","Jan. 23, 2022",Winter Sport / Activity,37,1.65035008512,243,2.45402474548636,1.80679208422811,24.4496368512,33.208008768,,,b'',Map My Fitness MapMyRun Android
"Jan. 21, 2022","Jan. 21, 2022",Run,305,4.04956012032,1220,5.02112662053607,2.2716523005647,11.94950794752,26.412553728,,3267,b'',Map My Fitness MapMyRun Android
"Jan. 18, 2022","Jan. 18, 2022",Run,295,3.99839907456,1160,4.83526828322596,2.49459407062754,12.40881472512,24.0519679488,,3120,b'',Map My Fitness MapMyRun Android
"Jan. 17, 2022","Jan. 17, 2022",Walk,69,0.995800912128,493,8.25131233595801,2.49006427463612,7.27156336896,24.0957421056,,1096,b'',Map My Fitness MapMyRun Android
"Jan. 17, 2022","Jan. 17, 2022",Walk,0,0,4,0,0,0,0,,,b'',Map My Fitness MapMyRun Android
"Jan. 13, 2022","Jan. 13, 2022",Run,289,4.00023372672,1122,4.67473082199952,2.07311799093295,12.83496901632,28.9419596928,,3029,b'',Map My Fitness MapMyRun Android
"Jan. 9, 2022","Jan. 9, 2022",Run,292,4.01600529792,1134,4.70617841803865,1.6072697944007,12.74920707456,37.3305043584,,3059,b'',Map My Fitness MapMyRun Android
"Jan. 5, 2022","Jan. 5, 2022",Run,291,3.99464930304,1138,4.74801534041199,2.11396693311063,12.63685876992,28.3825517184,,3067,b'',Map My Fitness MapMyRun Android
"Jan. 1, 2022","Jan. 1, 2022",Run,294,3.9997831104,1157,4.82110102004295,2.25279989859222,12.44528246016,26.6335166592,,3112,b'',Map My Fitness MapMyRun Android
"Dec. 28, 2021","Dec. 28, 2021",Run,295,4.01380049664,1157,4.80426186073332,2.19875924600334,12.488911776,27.2881977984,,3114,b'',Map My Fitness MapMyRun Android
"Dec. 24, 2021","Dec. 24, 2021",Run,295,4.00127980032,1164,4.84845377992524,2.26425798337708,12.37508287488,26.498653632,,3129,b'',Map My Fitness MapMyRun Android
"Dec. 21, 2021","Dec. 21, 2021",Run,294,3.99910718592,1155,4.81357621490495,2.51959183369124,12.46473942912,23.8133022336,,3108,b'',Map My Fitness MapMyRun Android
"Dec. 16, 2021","Dec. 16, 2021",Run,290,4.01429939328,1126,4.67496072934065,1.8312306132188,12.83432527872,32.7647954304,,3040,b'',Map My Fitness MapMyRun Android
"Dec. 16, 2021","Dec. 16, 2021",Bike Ride,16,0.655624214784,184,4.67747728266921,2.41807842201543,12.82742119296,24.8130267264,,,b'',Map My Fitness MapMyRun Android
"Dec. 12, 2021","Dec. 12, 2021",Run,289,4.00419271296,1124,4.67843419430526,1.92335510617991,12.82479796224,31.195524096,,3034,b'',Map My Fitness MapMyRun Android
"Dec. 8, 2021","Dec. 8, 2021",Run,289,4.00737921408,1121,4.66222883361171,1.81806997136722,12.86937679104,33.002012736,,3027,b'',Map My Fitness MapMyRun Android
"Dec. 6, 2021","Dec. 6, 2021",Run,71,1.009314573696,263,4.34288132307325,1.906938479281,13.81571934336,31.4639626752,,716,b'',Map My Fitness MapMyRun Android
"Dec. 6, 2021","Dec. 6, 2021",Run,51,0,295,0,0,0,0,,,b'',Map My Fitness MapMyRun Android
"Dec. 2, 2021","Dec. 2, 2021",Run,288,4.0098415104,1110,4.61364382009067,2.0935176071741,13.00491574272,28.6598416896,,3001,b'',Map My Fitness MapMyRun Android
"Dec. 2, 2021","Dec. 2, 2021",Bike Ride,183,6.05068282368,1150,3.1676882009067,1.93043873777141,18.9413351424,31.0809388032,,,b'',Map My Fitness MapMyRun Android
"Dec. 2, 2021","Dec. 2, 2021",Bike Ride,169,5.59779732864,1044,3.10836589318381,1.89180809075002,19.3027938048,31.7156640768,,,b'',Map My Fitness MapMyRun Android
"Nov. 29, 2021","Nov. 29, 2021",Bike Ride,103,5.26139615232,1180,3.73791433031098,1.6707304342639,16.05172580352,35.9123504256,,,b'',Map My Fitness MapMyRun Android
"Nov. 29, 2021","Nov. 29, 2021",Bike Ride,110,4.4899892928,963,3.57461176727909,1.62940924998012,16.7849751168,36.8230781952,,,b'',Map My Fitness MapMyRun Android
"Nov. 28, 2021","Nov. 28, 2021",Run,290,4.00982541696,1128,4.68847555277181,1.72934437882765,12.7973425536,34.6952035584,,3044,b'',Map My Fitness MapMyRun Android
"Nov. 25, 2021","Nov. 25, 2021",Bike Ride,178,5.8904404416,1148,3.24820547999682,1.56827875208781,18.4717285632,38.2586130432,,,b'',Map My Fitness MapMyRun Android
"Nov. 25, 2021","Nov. 25, 2021",Bike Ride,168,5.56924756608,1088,3.25597261989979,1.66124209615843,18.4276325376,36.1175417856,,,b'',Map My Fitness MapMyRun Android
"Nov. 24, 2021","Nov. 24, 2021",Bike Ride,174,5.76767968128,1113,3.21619864988467,1.95332383878152,18.655515648,30.7169051904,,,b'',Map My Fitness MapMyRun Android
"Nov. 24, 2021","Nov. 24, 2021",Bike Ride,119,5.61944300544,1358,4.02768457209894,2.12026763699992,14.896892736,28.2983830272,,,b'',Map My Fitness MapMyRun Android
"Nov. 23, 2021","Nov. 23, 2021",Run,292,3.99593677824,1139,4.750656167979,2.61982522071105,12.62984203008,22.9022525952,,3069,b'',Map My Fitness MapMyRun Android
"Nov. 21, 2021","Nov. 21, 2021",Bike Ride,104,3.42494152704,685,3.33338304302871,1.93376928736181,17.999707968,31.0275085824,,,b'',Map My Fitness MapMyRun Android
"Nov. 21, 2021","Nov. 21, 2021",Bike Ride,76,3.64600101888,872,3.98610862562634,1.86277762864869,15.0522748992,32.2100545536,,,b'',Map My Fitness MapMyRun Android
"Nov. 19, 2021","Nov. 19, 2021",Run,292,3.98863035648,1145,4.7844276922771,2.24065209178398,12.54068437248,26.777874816,,3083,b'',Map My Fitness MapMyRun Android
"Nov. 18, 2021","Nov. 18, 2021",Bike Ride,180,5.96418058368,1076,3.00684005408415,1.95191332617514,19.9545781248,30.7391141376,,,b'',Map My Fitness MapMyRun Android
"Nov. 17, 2021","Nov. 17, 2021",Bike Ride,89,2.94442359552,530,3.00002361210531,1.82410348564384,19.9998006912,32.8928992128,,,b'',Map My Fitness MapMyRun Android
"Nov. 16, 2021","Nov. 16, 2021",Bike Ride,77,2.5774448832,482,3.11678547283862,2.07651689135449,19.2506510592,28.8946449792,,,b'',Map My Fitness MapMyRun Android
"Nov. 16, 2021","Nov. 16, 2021",Bike Ride,96,3.18638846592,625,3.2691146206156,2.13464616638829,18.3536027136,28.1076757632,,,b'',Map My Fitness MapMyRun Android
"Nov. 15, 2021","Nov. 15, 2021",Run,292,4.00929433344,1137,4.72650968344866,2.35900466276943,12.69436063104,25.4343944448,,3065,b'',Map My Fitness MapMyRun Android
"Nov. 11, 2021","Nov. 11, 2021",Run,287,3.9972886272,1103,4.59894839139426,2.23880661934304,13.04645291136,26.8000837632,,2983,b'',Map My Fitness MapMyRun Android
"Nov. 10, 2021","Nov. 10, 2021",Bike Ride,181,6.00008504832,1119,3.10829132864074,1.95142244293327,19.303276608,30.7468389888,,,b'',Map My Fitness MapMyRun Android
"Nov. 10, 2021","Nov. 10, 2021",Bike Ride,147,5.6018045952,1183,3.51970119502108,1.30973241270978,17.04697632,45.8109425664,,,b'',Map My Fitness MapMyRun Android
"Nov. 8, 2021","Nov. 8, 2021",Bike Ride,119,5.99435578368,1363,3.78968076433628,1.57630065417959,15.83246877696,38.0637214848,,,b'',Map My Fitness MapMyRun Android
"Nov. 8, 2021","Nov. 8, 2021",Run,290,4.01536156032,1128,4.68201329237254,2.47201965521355,12.81499705728,24.2716434048,,3044,b'',Map My Fitness MapMyRun Android
"Nov. 8, 2021","Nov. 8, 2021",Bike Ride,147,6.08043959424,1307,3.58252803626819,1.94517766245128,16.7479602048,30.845491776,,,b'',Map My Fitness MapMyRun Android
"Nov. 7, 2021","Nov. 7, 2021",Bike Ride,188,6.82558195968,1424,3.47711241350513,1.46403130716615,17.2557082368,40.982749632,,,b'',Map My Fitness MapMyRun Android
"Nov. 7, 2021","Nov. 7, 2021",Bike Ride,132,4.0156351488,564,2.34084819653225,1.78007933667382,25.6317000192,33.7064226048,,,b'',Map My Fitness MapMyRun Android
"Nov. 7, 2021","Nov. 7, 2021",Bike Ride,202,6.69396980736,1249,3.10976397836634,1.56815447784936,19.2941033472,38.2616707968,,,b'',Map My Fitness MapMyRun Android
"Nov. 5, 2021","Nov. 5, 2021",Bike Ride,72,3.38321123712,828,4.07896012288237,1.85670683210053,14.70962946816,32.3153056512,,,b'',Map My Fitness MapMyRun Android
"Nov. 4, 2021","Nov. 4, 2021",Run,289,4.01479828992,1119,4.64531510975901,2.36698928258968,12.91622479488,25.3486164096,,3023,b'',Map My Fitness MapMyRun Android
"Nov. 4, 2021","Nov. 4, 2021",Bike Ride,160,6.03204662016,1269,3.50627336355683,2.08495511214507,17.112154752,28.7776456704,,,b'',Map My Fitness MapMyRun Android
"Nov. 4, 2021","Nov. 4, 2021",Bike Ride,129,5.5685716416,1208,3.615522846576,2.07287565616798,16.5950725248,28.9453393152,,,b'',Map My Fitness MapMyRun Android
"Nov. 3, 2021","Nov. 3, 2021",Bike Ride,87,2.8936809792,575,3.31180903523423,1.99416656724728,18.1170291456,30.0876516864,,,b'',Map My Fitness MapMyRun Android
"Nov. 3, 2021","Nov. 3, 2021",Bike Ride,17,0.689721386112,148,3.57632675176966,2.28385603078024,16.7769283968,26.2714142592,,,b'',Map My Fitness MapMyRun Android
"Nov. 3, 2021","Nov. 3, 2021",Bike Ride,103,3.42410466816,647,3.1492459039211,2.21531257456454,19.052218944,27.0841329792,,,b'',Map My Fitness MapMyRun Android
"Nov. 3, 2021","Nov. 3, 2021",Bike Ride,185,6.1067362752,1242,3.38969791418118,2.19503723256184,17.7006918528,27.3343859712,,,b'',Map My Fitness MapMyRun Android
"Nov. 3, 2021","Nov. 3, 2021",Bike Ride,108,5.33681001216,1240,3.87247226198998,1.99123990893184,15.49397545344,30.1319086464,,,b'',Map My Fitness MapMyRun Android
"Oct. 31, 2021","Oct. 31, 2021",Bike Ride,164,6.44907593088,1433,3.54296533245844,2.10619979320767,16.9349659776,28.4873200128,,,b'',Map My Fitness MapMyRun Android
"Oct. 31, 2021","Oct. 31, 2021",Run,285,4.00329148032,1088,4.52959715262865,2.0994330609242,13.24620468864,28.5792135552,,2948,b'',Map My Fitness MapMyRun Android
"Oct. 31, 2021","Oct. 31, 2021",Bike Ride,177,5.87315608704,1047,2.97114227909011,1.56290389127495,20.1942094464,38.3899355136,,,b'',Map My Fitness MapMyRun Android
"Oct. 27, 2021","Oct. 27, 2021",Bike Ride,181,5.99149115136,1214,3.3770095144357,1.78253375288316,17.76715776,33.6600734976,,,b'',Map My Fitness MapMyRun Android
"Oct. 27, 2021","Oct. 27, 2021",Run,288,4.0224748608,1107,4.58672602004295,2.45607527042074,13.08121474176,24.4291981824,,2995,b'',Map My Fitness MapMyRun Android
"Oct. 27, 2021","Oct. 27, 2021",Bike Ride,178,5.88403525248,1138,3.22341276942655,1.66403205281158,18.6138336384,36.0570304512,,,b'',Map My Fitness MapMyRun Android
"Oct. 22, 2021","Oct. 22, 2021",Bike Ride,122,6.13942205184,1392,3.7788564781675,1.75042750338026,15.87782009088,34.2772569216,,,b'',Map My Fitness MapMyRun Android
"Oct. 22, 2021","Oct. 22, 2021",Run,285,3.99619427328,1085,4.52514192118031,2.22610579217371,13.25925646848,26.9528105088,,2940,b'',Map My Fitness MapMyRun Android
"Oct. 22, 2021","Oct. 22, 2021",Bike Ride,166,5.80622347008,1197,3.4359714268671,2.12560521554124,17.4623480064,28.2272500224,,,b'',Map My Fitness MapMyRun Android
"Oct. 19, 2021","Oct. 19, 2021",Bike Ride,124,6.09510071808,1415,3.8692287043665,1.88845890002386,15.50696285952,31.7719911168,,,b'',Map My Fitness MapMyRun Android
"Oct. 19, 2021","Oct. 19, 2021",Run,288,3.99981529728,1116,4.65020530104192,2.22580132028951,12.90265802496,26.956512,,3014,b'',Map My Fitness MapMyRun Android
"Oct. 19, 2021","Oct. 19, 2021",Bike Ride,175,5.80990886784,1183,3.39362498011612,1.92691556311143,17.680253184,31.1377486464,,,b'',Map My Fitness MapMyRun Android
"Oct. 13, 2021","Oct. 13, 2021",Bike Ride,31,1.058319098496,351,5.52763734788833,2.60565174381611,10.8545424768,23.0268158208,,,b'',Map My Fitness MapMyRun Android
"Oct. 13, 2021","Oct. 13, 2021",Run,142,2.00276423424,540,4.49378753082001,1.94553805774278,13.3517615616,30.8396981376,,1464,b'',Map My Fitness MapMyRun Android
